VistID,Time_Spent,Age,Avg_Income,Internet_Usage,Ad_Topic,Country_Name,City_code,Male,Time_Period,Weekday,Month,Year,Clicked
1911574,74.27,44,61610.05,199.29,product_12,Zimbabwe,City_1,No,Noon,Monday,February,2020,0
7493356,83.47,29,70012.83,204.22,product_2,Congo,City_2,Yes,Evening,Friday,April,2020,0
6212945,53.33,34,44275.13,111.63,product_27,Andorra,City_2,Yes,Early-Morning,Monday,March,2020,1
8422341,71.89,48,65280.16,213.7,product_22,Korea,City_4,Yes,Evening,Wednesday,May,2020,0
4877747,55.79,30,65500,138.46,product_14,Latvia,City_2,No,Evening,Saturday,February,2020,1
4664306,70.9,37,50820.74,252.77,product_25,Antigua and Barbuda,City_5,Yes,Night,Friday,May,2020,0
4210511,78.64,35,72272.9,241.03,product_6,Maldives,City_2,Yes,Night,Saturday,April,2020,0
2689536,64.24,50,71296.67,179.58,product_28,Saint Pierre and Miquelon,City_3,No,Mid-Night,Wednesday,July,2020,0
8721460,44.4,53,43073.78,140.95,product_17,France,City_7,Yes,Mid-Night,Thursday,June,2020,1
2792595,74.54,22,48918.55,256.4,product_5,American Samoa,City_2,Yes,Evening,Sunday,May,2020,0
5249661,56.7,41,54756,207.18,product_6,Jamaica,City_1,Yes,Early-Morning,Saturday,March,2020,1
9515894,43.7,46,63884,171.24,product_11,Bulgaria,City_3,Yes,Early-Morning,Tuesday,June,2020,1
6896601,57.35,26,52563,214.38,product_3,Georgia,City_1,No,Morning,Tuesday,July,2020,1
2742010,84.33,40,66572.39,239.22,product_6,United Kingdom,City_3,Yes,Evening,Sunday,June,2020,0
6221381,65.22,36,57519.64,175.14,product_14,Greenland,City_5,No,Morning,Thursday,July,2020,0
5123410,66.4,24,66524.8,162.03,product_27,Eritrea,City_1,No,Mid-Night,Friday,January,2020,0
4161221,50.6,48,65956.71,135.67,product_1,Brazil,City_4,No,Night,Friday,January,2020,1
1866302,41.28,36,39133,145.98,product_9,Guernsey,City_1,No,Noon,Wednesday,February,2020,1
5154442,65.8,25,60843.32,231.49,product_17,Gabon,City_2,Yes,Evening,Friday,March,2020,0
5293782,85.56,38,73687.5,175.14,product_2,Taiwan,City_1,No,Night,Tuesday,March,2020,0
7382323,51.24,43,65500,173.75,product_17,Guernsey,City_1,Yes,Noon,Saturday,May,2020,1
8413175,77.65,38,73413.87,217.85,product_5,Djibouti,City_2,No,Noon,Sunday,April,2020,0
7215692,69.35,30,37908.29,201.26,product_11,Paraguay,City_1,Yes,Evening,Thursday,July,2020,0
6337738,85.37,47,49850.52,186.48,product_29,Tokelau,City_1,No,Evening,Tuesday,January,2020,0
4521912,45.53,59,39032,151.18,product_27,Kuwait,City_1,No,Mid-Night,Saturday,June,2020,1
8085454,41.47,31,60953.93,219.79,product_25,Martinique,City_3,No,Noon,Wednesday,July,2020,1
6938470,35.11,48,42362,177.46,product_28,Argentina,City_1,Yes,Noon,Sunday,April,2020,1
1397715,32.91,37,51691.55,181.02,product_29,South Africa,City_6,No,Noon,Sunday,July,2020,1
4786977,74.02,22,50356.06,180.77,product_14,United States Virgin Islands,City_1,No,Morning,Friday,January,2020,0
9370788,41.18,26,62658,141.22,product_19,Philippines,City_3,Yes,Noon,Sunday,January,2020,1
2356615,49.58,26,56791.75,231.94,product_15,Benin,City_1,No,Evening,Thursday,April,2020,0
1205808,59.96,45,47968,144.53,product_28,San Marino,City_1,No,Early-Morning,Wednesday,February,2020,1
8313729,84.79,49,63319.99,235.28,product_29,Djibouti,City_1,Yes,Night,Sunday,January,2020,0
3447775,43.83,43,42898,222.11,product_6,Rwanda,City_2,No,Early-Morning,Saturday,July,2020,1
5859274,78.79,50,57032.36,228.03,product_13,Bahrain,City_3,No,Night,Saturday,July,2020,0
6736603,41.7,43,25739,111.02,product_1,French Guiana,City_3,No,Morning,Wednesday,February,2020,1
8385609,40.17,46,43241,163.38,product_28,Martinique,City_2,No,Early-Morning,Saturday,June,2020,1
6963679,78.74,25,69476.42,224.44,product_8,Luxembourg,City_5,No,Morning,Saturday,March,2020,0
7212677,50.19,51,23822,175.37,product_25,Poland,City_2,No,Evening,Monday,June,2020,1
5151675,69.01,26,67033.34,242.37,product_21,Luxembourg,City_2,No,Mid-Night,Friday,January,2020,0
6950854,39.76,40,75180,148.19,product_25,Egypt,City_2,No,Evening,Saturday,May,2020,1
4782510,88.82,47,60151.77,214.49,product_8,Guernsey,City_2,No,Night,Friday,July,2020,0
9955872,67.71,29,61383.79,235.29,product_13,El Salvador,City_3,Yes,Evening,Wednesday,June,2020,0
7764939,44.98,29,62318,133.18,product_27,United States of America,City_2,No,Evening,Wednesday,February,2020,1
3896126,46.77,59,39939,124.32,product_13,Latvia,City_3,Yes,Morning,Thursday,March,2020,1
4423686,82.37,46,64447.77,249.54,product_10,Lao People's Democratic Republic,City_2,No,Morning,Sunday,June,2020,0
9749702,67.64,47,74166.24,215.93,product_28,Brazil,City_1,Yes,Noon,Monday,July,2020,0
3732415,81.21,19,66861.67,236.15,product_29,Mauritius,City_2,Yes,Evening,Sunday,January,2020,0
3072826,80.94,22,64828,209.93,product_4,Timor-Leste,City_1,No,Evening,Friday,January,2020,0
6437721,63.88,38,19991.72,136.85,product_10,Madagascar,City_2,No,Night,Monday,February,2020,1
5000747,80.96,19,42760.22,196.77,product_15,British Virgin Islands,City_2,Yes,Night,Monday,April,2020,0
3047075,87.98,38,56637.59,222.11,product_30,Cambodia,City_1,Yes,Morning,Thursday,March,2020,0
1648994,89.21,47,65421.39,233.56,product_28,Cayman Islands,City_4,Yes,Noon,Monday,April,2020,0
2961797,43.6,57,31281,141.89,product_19,Mauritius,City_1,No,Evening,Wednesday,June,2020,1
1335580,42.05,41,42192,190.41,product_11,Lebanon,City_3,No,Noon,Tuesday,June,2020,1
6980520,82.58,40,69562.46,221.59,product_22,Macedonia,City_2,Yes,Morning,Wednesday,April,2020,0
3981544,82.41,46,63497.62,226.45,product_22,Haiti,City_1,Yes,Mid-Night,Wednesday,July,2020,0
1591397,88.04,45,62589.84,191.17,product_10,Saint Vincent and the Grenadines,City_3,Yes,Evening,Monday,March,2020,0
7626249,48.01,47,42079,135.25,product_14,Bhutan,City_1,Yes,Morning,Saturday,March,2020,1
1809823,56.99,45,52401,154.02,product_24,French Guiana,City_1,Yes,Noon,Monday,February,2020,1
1094084,81.98,50,60997.84,217.79,product_24,French Guiana,City_2,Yes,Mid-Night,Friday,January,2020,0
4929128,55.6,57,57877,158.35,product_10,Antarctica (the territory South of 60 deg S),City_2,Yes,Noon,Saturday,June,2020,1
1538862,80.59,44,58820.16,221.59,product_8,Saint Martin,City_1,No,Noon,Saturday,June,2020,0
9466720,57.11,36,71055.22,231.48,product_9,Bouvet Island (Bouvetoya),City_3,Yes,Noon,Saturday,June,2020,0
1191007,52.13,19,50672,146.8,product_9,Macao,City_2,Yes,Night,Monday,July,2020,1
6693190,81.45,43,65653.47,194.62,product_1,South Georgia and the South Sandwich Islands,City_2,Yes,Morning,Monday,June,2020,0
6091626,76.65,26,62491.01,178.75,product_25,Niger,City_2,No,Evening,Wednesday,April,2020,0
6164766,72.19,31,49544.41,221.79,product_12,Serbia,City_1,No,Night,Tuesday,January,2020,0
9125388,57.82,20,31281,150.29,product_30,Albania,City_2,Yes,Morning,Saturday,May,2020,1
6478571,89.34,53,55353.41,223.03,product_21,Togo,City_1,No,Noon,Saturday,January,2020,0
5135387,73.41,29,52691.79,234.23,product_2,Macedonia,City_2,Yes,Early-Morning,Saturday,January,2020,0
5421591,81.05,22,62729.4,240.09,product_19,Gabon,City_4,Yes,Mid-Night,Wednesday,January,2020,0
5602279,67.58,30,65620.25,190.25,product_16,American Samoa,City_4,No,Morning,Sunday,April,2020,0
7898306,71.23,51,56367,154.02,product_10,Guam,City_1,No,Evening,Wednesday,January,2020,1
5681960,91.15,28,63109.74,207.53,product_12,Puerto Rico,City_3,No,Night,Saturday,March,2020,0
2062424,70.41,29,62109.8,246.06,product_10,Grenada,City_3,No,Noon,Thursday,March,2020,0
8887318,71.9,29,72203.96,193.29,product_3,Costa Rica,City_4,Yes,Early-Morning,Sunday,April,2020,0
6769318,59.96,33,77143.61,197.66,product_28,Samoa,City_6,No,Morning,Thursday,January,2020,1
6252698,82.7,36,62330.75,198.5,product_29,Cameroon,City_3,Yes,Noon,Sunday,April,2020,0
9229170,73.15,25,61608.23,208.01,product_22,Nauru,City_3,Yes,Mid-Night,Saturday,February,2020,0
5934119,69.77,61,27965,105.69,product_24,Ethiopia,City_5,No,Evening,Friday,February,2020,1
5883453,68.01,24,60082.66,219.94,product_23,Norfolk Island,City_4,No,Noon,Saturday,February,2020,0
4441421,72.94,39,63296.87,202.25,product_16,Reunion,City_2,Yes,Evening,Friday,January,2020,0
8186540,74.54,27,74180.05,254.65,product_2,French Southern Territories,City_5,No,Early-Morning,Sunday,April,2020,0
6971054,39.94,48,51317,203.9,product_18,Georgia,City_2,No,Morning,Monday,January,2020,1
2527069,55.6,26,47448,110.93,product_13,Luxembourg,City_1,No,Morning,Thursday,April,2020,1
2217515,59.96,43,41233,161.29,product_13,Tuvalu,City_1,No,Early-Morning,Sunday,February,2020,1
7430305,74.88,21,65227.79,172.81,product_19,Pakistan,City_5,Yes,Night,Friday,July,2020,0
2159674,82.12,58,33147,104.78,product_15,Saudi Arabia,City_3,No,Night,Tuesday,May,2020,1
5002684,73.89,38,69428.73,249.81,product_24,Antarctica (the territory South of 60 deg S),City_3,No,Evening,Sunday,February,2020,0
1907057,73.21,27,26024,153.98,product_29,South Georgia and the South Sandwich Islands,City_1,Yes,Evening,Sunday,April,2020,1
8459734,35.61,46,51868.85,158.22,product_9,Egypt,City_2,No,Morning,Monday,March,2020,1
8753681,66.88,33,67323,173.75,product_16,Antigua and Barbuda,City_1,No,Early-Morning,Sunday,July,2020,1
9907128,75.55,58,38261,168.92,product_10,Isle of Man,City_1,Yes,Night,Monday,May,2020,1
4532005,41.46,37,52177,143.94,product_22,Rwanda,City_2,No,Night,Wednesday,July,2020,1
7172084,35.49,47,36884.23,170.04,product_25,Liechtenstein,City_6,No,Early-Morning,Wednesday,April,2020,1
8958943,85.78,35,61383.79,249.54,product_17,Venezuela,City_2,No,Noon,Friday,May,2020,0
1542813,60.94,25,27965,118.45,product_21,Sierra Leone,City_2,No,Mid-Night,Saturday,January,2020,1
9192045,45.96,35,46694,110.66,product_29,Uzbekistan,City_1,Yes,Evening,Sunday,February,2020,1
2277602,60.7,29,47708.42,219.91,product_15,Dominica,City_5,No,Night,Friday,June,2020,0
1922730,61.09,26,70006,190.95,product_6,Sweden,City_1,No,Evening,Friday,July,2020,1
9643584,68.94,54,30726.26,138.71,product_25,Timor-Leste,City_1,No,Early-Morning,Tuesday,April,2020,1
9290564,73.27,28,67301.39,216.24,product_15,Luxembourg,City_3,Yes,Noon,Sunday,May,2020,0
1873545,79.36,34,57260.41,245.78,product_2,Bosnia and Herzegovina,City_2,Yes,Night,Thursday,April,2020,0
4419250,46.2,58,22456,119.93,product_12,Finland,City_1,No,Early-Morning,Thursday,March,2020,1
5657030,75.81,35,57868.44,207.53,product_13,Malawi,City_2,Yes,Mid-Night,Monday,April,2020,0
6791662,36.73,61,28357,116.07,product_17,Netherlands,City_2,No,Night,Sunday,April,2020,1
9258328,75.94,34,48679.54,215.04,product_1,Singapore,City_5,No,Morning,Saturday,February,2020,0
4921564,75.19,46,66269.49,186.98,product_28,Austria,City_4,Yes,Evening,Wednesday,March,2020,0
2734188,80.47,29,55353.41,227.53,product_29,Tunisia,City_4,Yes,Night,Friday,March,2020,0
4460560,86.78,26,46160.63,199.62,product_23,South Georgia and the South Sandwich Islands,City_1,No,Morning,Friday,January,2020,0
6473758,78.7,28,52723,136.99,product_7,El Salvador,City_4,Yes,Mid-Night,Tuesday,May,2020,1
6728467,58.6,25,20593,126.44,product_3,Ireland,City_1,No,Night,Thursday,May,2020,1
5213494,63.89,46,54645,121.07,product_1,Yemen,City_2,Yes,Evening,Monday,February,2020,1
5941880,79.4,36,58996.12,230.78,product_19,Brazil,City_2,Yes,Night,Friday,July,2020,0
7168938,68.25,33,76480.16,198.86,product_17,Vanuatu,City_2,Yes,Morning,Monday,May,2020,0
4936319,68.58,47,56130,145.85,product_24,Turkmenistan,City_2,Yes,Early-Morning,Tuesday,July,2020,1
6819756,66.67,32,36834.04,194.23,product_27,Grenada,City_4,Yes,Evening,Tuesday,April,2020,0
9202016,40.18,52,53922,120.85,product_4,Holy See (Vatican City State),City_1,No,Mid-Night,Saturday,February,2020,1
3073479,79.97,43,50439.49,208.02,product_8,Sri Lanka,City_2,Yes,Noon,Sunday,January,2020,0
4725622,41.47,51,56370,175.37,product_23,Marshall Islands,City_1,No,Noon,Sunday,February,2020,1
3048443,62.26,24,68357.96,224.82,product_18,Eritrea,City_4,No,Night,Tuesday,May,2020,0
8792436,60.91,33,46339,174.55,product_23,Taiwan,City_2,Yes,Night,Saturday,May,2020,1
6115946,39.36,52,43386,120.49,product_10,Benin,City_1,No,Evening,Friday,January,2020,1
1008446,65.9,28,50216.01,232.68,product_30,Guadeloupe,City_1,Yes,Mid-Night,Thursday,July,2020,0
1407229,46.61,42,65856.74,136.18,product_29,Ethiopia,City_1,No,Evening,Friday,January,2020,1
5757016,36.87,22,72554,161.24,product_4,Mauritania,City_1,Yes,Noon,Monday,April,2020,1
6125115,75.42,27,55368.67,219.94,product_20,Sweden,City_4,Yes,Noon,Tuesday,July,2020,0
6563698,85.23,19,54106.21,236.64,product_16,Timor-Leste,City_3,No,Mid-Night,Monday,April,2020,0
3470122,79.16,46,73884.48,223.16,product_30,Bermuda,City_1,Yes,Night,Wednesday,March,2020,0
7659861,82.07,49,67058.72,225,product_16,Djibouti,City_1,Yes,Evening,Wednesday,January,2020,1
9170820,78.36,38,64238.71,175.14,product_1,Australia,City_2,No,Morning,Friday,March,2020,1
8621569,86.81,45,59886.58,249.99,product_13,Timor-Leste,City_4,Yes,Morning,Sunday,March,2020,1
6174087,79.09,43,72948.76,178.92,product_2,Kuwait,City_2,Yes,Morning,Saturday,June,2020,1
4386601,44.73,49,56782,141.13,product_3,Honduras,City_2,No,Evening,Saturday,June,2020,1
8267404,45.05,20,70233,119.27,product_21,Serbia,City_1,No,Noon,Monday,June,2020,1
6792592,40.19,25,61691,128.95,product_26,French Polynesia,City_1,Yes,Night,Saturday,April,2020,1
5768253,75.65,39,64021.55,247.9,product_4,Bahrain,City_3,Yes,Mid-Night,Monday,May,2020,1
5713521,63.18,60,63071,156.11,product_29,Myanmar,City_1,No,Mid-Night,Wednesday,March,2020,1
9194846,72.84,47,62430.55,235.29,product_8,Gambia,City_1,No,Noon,Monday,July,2020,1
1387193,73.95,21,74166.24,230.36,product_27,Burundi,City_7,No,Evening,Thursday,July,2020,1
4643083,78.18,53,66636.84,202.77,product_13,Canada,City_1,No,Morning,Friday,January,2020,1
6958693,79.09,22,58476.57,202.77,product_24,Turks and Caicos Islands,City_3,No,Early-Morning,Sunday,May,2020,1
8919823,82.12,55,36914,133.2,product_29,Slovenia,City_1,Yes,Early-Morning,Tuesday,May,2020,1
9003635,82.4,43,71222.4,216.57,product_10,Eritrea,City_5,No,Evening,Thursday,January,2020,1
6014992,79.94,28,46403.18,220.08,product_13,Malawi,City_1,Yes,Mid-Night,Friday,January,2020,0
7204973,76.58,51,62792.43,230.18,product_6,Cook Islands,City_1,Yes,Night,Tuesday,March,2020,0
1245532,50.32,40,27964.6,125.65,product_14,Yemen,City_1,No,Evening,Wednesday,April,2020,1
6109848,62.42,38,74445.18,143.94,product_3,Saint Pierre and Miquelon,City_1,No,Early-Morning,Tuesday,July,2020,1
5544410,69.15,37,49743,140.39,product_21,Venezuela,City_1,Yes,Early-Morning,Saturday,July,2020,1
7420114,81.51,33,56735.83,225.34,product_10,Angola,City_3,No,Mid-Night,Wednesday,June,2020,0
4503250,51.65,53,46422.76,187.95,product_12,Finland,City_4,No,Mid-Night,Thursday,June,2020,0
1156979,80.94,27,63764.28,231.37,product_26,Kuwait,City_1,Yes,Noon,Monday,January,2020,0
3149246,46.13,43,44218,219.69,product_22,Kyrgyz Republic,City_1,No,Early-Morning,Friday,July,2020,1
3445340,37.68,52,53575.48,172.83,product_16,Turkmenistan,City_2,Yes,Noon,Wednesday,February,2020,1
1152745,73.94,27,52691.79,212.87,product_12,Martinique,City_1,No,Night,Thursday,March,2020,0
3557733,39.87,50,65963,228.78,product_18,Dominica,City_2,No,Early-Morning,Tuesday,March,2020,1
7727684,45.48,60,35254,119.2,product_12,Brazil,City_3,No,Noon,Monday,February,2020,1
1528781,87.3,46,64267.88,252.36,product_5,Maldives,City_1,Yes,Evening,Wednesday,May,2020,0
9422597,76.21,48,57669.41,222.91,product_21,Gabon,City_1,Yes,Morning,Monday,March,2020,0
3326494,80.72,51,60637.62,251,product_1,Turks and Caicos Islands,City_4,No,Early-Morning,Friday,April,2020,0
9288540,59.21,24,41867,106.96,product_17,Namibia,City_1,No,Morning,Saturday,March,2020,1
2847630,34.86,38,49942.66,154.75,product_9,Bahrain,City_1,No,Evening,Saturday,June,2020,1
9835569,65.56,27,61117.5,221.98,product_8,Antarctica (the territory South of 60 deg S),City_3,No,Morning,Sunday,March,2020,0
1237853,41.16,38,51637,120.63,product_12,Palau,City_2,No,Early-Morning,Tuesday,April,2020,1
1758860,76.27,37,77460.07,230.78,product_15,Tokelau,City_4,No,Night,Sunday,February,2020,0
4620342,86.76,20,57260.41,200.71,product_16,Samoa,City_1,Yes,Night,Monday,February,2020,0
5371487,46.66,45,49101.67,118.16,product_8,Antigua and Barbuda,City_4,No,Mid-Night,Wednesday,March,2020,1
9834425,87.29,29,62430.55,175.43,product_20,Serbia,City_1,No,Night,Sunday,March,2020,0
9333287,63.24,53,65229.13,235.78,product_21,Lebanon,City_1,Yes,Early-Morning,Sunday,July,2020,1
1112348,42.44,58,60969,119.84,product_22,Papua New Guinea,City_3,Yes,Mid-Night,Saturday,May,2020,1
8506461,51.56,43,23937,167.42,product_28,Kyrgyz Republic,City_1,No,Early-Morning,Sunday,January,2020,1
4075452,37.32,27,51662,125.94,product_8,Palestinian Territory,City_2,No,Early-Morning,Friday,April,2020,1
9416193,42.84,51,46339,154.77,product_20,French Southern Territories,City_1,No,Morning,Saturday,April,2020,1
2623163,44.33,57,67682,214.38,product_11,Sweden,City_1,Yes,Early-Morning,Sunday,January,2020,1
7300724,58.95,19,57668,138.87,product_6,Andorra,City_1,Yes,Morning,Thursday,March,2020,1
2784506,80.49,32,56379.3,199.39,product_8,Qatar,City_3,Yes,Morning,Thursday,February,2020,0
2017878,81.37,45,66636.84,229.22,product_24,Trinidad and Tobago,City_2,Yes,Morning,Saturday,July,2020,0
9041349,76.32,53,69112.84,203.44,product_21,Reunion,City_1,No,Night,Monday,January,2020,0
9460417,81.1,20,70012.83,189.91,product_27,Wallis and Futuna,City_4,No,Morning,Thursday,May,2020,0
2640915,63.3,58,65121,105.71,product_13,Norfolk Island,City_1,No,Night,Saturday,January,2020,1
8054819,40.42,29,37213,119.2,product_1,Macao,City_3,No,Noon,Friday,May,2020,1
1050132,75.55,22,41851.38,169.4,product_27,Taiwan,City_3,No,Early-Morning,Friday,February,2020,1
2841043,78.53,50,45581,158.81,product_17,Mongolia,City_3,Yes,Morning,Wednesday,February,2020,1
2596676,36.56,24,43699,136.94,product_3,Tokelau,City_2,No,Early-Morning,Saturday,July,2020,1
5812294,69.58,51,36914,208.58,product_14,Guyana,City_1,Yes,Evening,Tuesday,March,2020,1
8109298,70.13,25,74623.27,158.42,product_18,Kazakhstan,City_4,Yes,Mid-Night,Monday,April,2020,0
5136409,87.26,37,67686.16,223.28,product_10,Qatar,City_6,No,Night,Wednesday,May,2020,0
7979066,50.63,50,25767.16,142.23,product_8,Luxembourg,City_4,No,Noon,Thursday,March,2020,1
2651295,79.81,37,51847.26,253.17,product_23,United States Virgin Islands,City_1,No,Noon,Friday,May,2020,0
2140405,38.52,40,45716,160.74,product_15,Netherlands,City_2,No,Early-Morning,Wednesday,March,2020,1
9065013,91.15,24,76003.47,236.08,product_23,Svalbard & Jan Mayen Islands,City_6,No,Early-Morning,Sunday,January,2020,0
3919604,83.42,38,50950.24,228.03,product_12,Thailand,City_1,No,Noon,Tuesday,June,2020,0
2376379,35.65,42,47862,118.6,product_26,El Salvador,City_4,No,Morning,Friday,April,2020,1
6368631,45.11,30,44894,121.07,product_5,New Caledonia,City_2,Yes,Morning,Thursday,February,2020,1
9465244,72.76,30,67307.43,241.5,product_8,Congo,City_1,Yes,Early-Morning,Friday,April,2020,0
3436042,51.38,59,32252,134.42,product_1,Mauritius,City_1,No,Mid-Night,Friday,May,2020,1
1635024,82.38,43,68962,118.27,product_17,Turkey,City_7,No,Morning,Friday,July,2020,1
9169981,90.75,36,65044.59,179.82,product_25,Papua New Guinea,City_5,Yes,Mid-Night,Monday,May,2020,0
6144432,84.37,48,53412.32,187.03,product_5,Kyrgyz Republic,City_2,No,Morning,Tuesday,July,2020,0
1099695,80.29,29,52691.79,176.28,product_14,Eritrea,City_4,No,Mid-Night,Saturday,February,2020,0
3322191,80.15,24,68441.85,199.39,product_1,Suriname,City_1,No,Night,Thursday,April,2020,0
1460229,80.15,21,70510.59,183.48,product_5,Mauritania,City_2,No,Noon,Sunday,March,2020,0
4639350,76.7,28,58996.56,164.25,product_8,Martinique,City_4,No,Noon,Saturday,April,2020,0
3140933,40.18,61,20857,123.51,product_4,Mexico,City_2,No,Mid-Night,Monday,July,2020,1
5076053,56.3,49,67430.96,135.24,product_27,New Caledonia,City_2,Yes,Evening,Wednesday,February,2020,1
1088383,78.24,50,67080.94,230.93,product_18,Guernsey,City_3,Yes,Night,Sunday,March,2020,0
6700306,45.48,30,31093,157.04,product_10,Algeria,City_1,No,Evening,Saturday,April,2020,1
5829169,62.42,31,23975,195.91,product_7,Spain,City_3,No,Noon,Tuesday,April,2020,1
